Email,Avatar,Avg Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
garciakevin@gmail.com,Orange,33.45961931752967,12.664390524735165,36.36684324701071,1.726962043188511,436.5807403475482
philliproberson@yahoo.com,Beige,34.200539409318985,12.667808875387266,37.487049248551685,3.7016222869142337,553.9946735912697
kstafford@estes-nguyen.com,YellowGreen,31.16950679871159,13.970181074130444,36.673952738564225,1.7851739448879638,427.3565308022928
kennethperry@bowen.org,SlateGray,32.51819681399925,11.509253453525044,36.599289087393494,3.0226757598626595,424.7287739291025
prussell@lopez.com,Bisque,34.523019620716326,11.405770450141056,36.378271013194265,4.041244969129275,541.0498309594357
mosleyjacob@yahoo.com,Orange,33.66599032199544,12.263717676034362,38.860234430326635,3.13952693504287,469.38314617236114
rhaas@yahoo.com,DimGray,31.60983957338964,12.710701300459249,36.166463391921475,2.5628188108032326,444.54554965110816
antonioharris@hotmail.com,MediumBlue,33.70088553901973,13.471577671948914,37.071643198252396,2.3790764968915394,492.55683370047706
austinthomas@gmail.com,AntiqueWhite,33.81173340621725,11.186808718643787,36.29889307823573,4.301996499354755,535.3216100850124
bethsullivan@reed.net,Beige,34.33667722314705,11.246812606011584,38.68258378408295,2.0947616690074846,408.9583359406166
ncummings@yahoo.com,Beige,31.061325156716126,12.357638107209013,36.16604163340145,4.089330841235956,487.5554580579016
hking@hotmail.com,PeachPuff,33.06976829928679,11.764325958658198,36.875025808917755,3.5160510174718302,487.6462317438417
annstone@hotmail.com,LightPink,34.60624245261783,11.761883803681748,38.12651979793058,1.8208106181524435,402.16712222372564
christopher44@hotmail.com,WhiteSmoke,34.238241911920284,11.550300110865926,35.76932963050029,4.183143661726128,551.0230017027826
autumn88@mendoza-mills.com,MediumOrchid,32.04781463313985,12.482669924970505,35.536024530304154,3.393902788069372,497.3895577588434
dhudson@ramos.net,Olive,30.971675643887767,11.731364294077403,36.07455114016891,4.4263640805293125,494.6386097568927
egomez@hotmail.com,MistyRose,33.606850823118876,12.21407374586628,37.198427822725975,2.9052383614465733,479.2474167840931
kimberlyruiz@smith-gordon.com,DarkRed,33.448125009346555,11.903756682535944,36.874543604679936,2.7827578284994163,462.65651893471335
mooremichelle@logan.com,Pink,33.369380938205474,12.222483941893726,36.35523488364423,3.4470177927906893,515.5024796636585
aaron22@gmail.com,DarkGray,33.452295280190306,12.005916370756164,36.53409567089256,4.712233578509767,576.4776071703129
michelleshepherd@price.com,Orchid,32.904692444916265,11.913745152838759,36.05864760322049,1.2281124234144234,357.85798360521926
zscott@wright.com,PeachPuff,35.63085386109822,12.125401967944384,38.18776368086846,4.019051426800218,597.7398788791847
tracy79@wheeler.net,Magenta,32.2463499961189,11.305551430414742,37.133126759376324,1.7073897286757314,327.37795258965207
brian28@sanchez.org,GhostWhite,34.69559119111866,11.608997070875464,37.684877275306064,3.1630919310737573,510.4013884525048
leonardhancock@hotmail.com,SeaShell,34.343921908427575,11.693058197072652,36.81293412550145,3.4470928961368963,510.50147847479735
davidsonkathleen@gmail.com,DarkBlue,33.68093694960616,11.201569884684467,37.83544772741218,2.208813678005546,403.8195198321978
nathan84@lowery.net,MediumSeaGreen,32.060914398410056,12.625432642053953,35.53914242750509,5.412357839551379,627.603318713015
kellydeborah@chan.biz,DarkTurquoise,33.431097102487136,13.350631684459369,37.96597162275135,2.768851943263104,510.661792219672
lewisjessica@craig-evans.com,Tan,33.23765998436727,13.566159613087606,36.4179847963968,3.746572973103466,573.8474377162278
katrina56@gmail.com,PaleVioletRed,34.70252897286158,11.695736293481328,37.1902677104526,3.5765259152594644,529.0490041294304
dale88@hotmail.com,Cornsilk,32.64677668060689,11.499409061002085,38.33257633196044,4.958264472618699,551.6201454762477
cwilson@hotmail.com,Teal,33.322501051305466,12.391422991118318,36.840085729767004,2.336484668112853,456.46951006629797
hannahwilson@davidson.com,DarkMagenta,33.71598091844986,12.418808324753911,35.771016191612965,2.7351595670822753,497.7786422156802
